in	O
town	O
or	O
among	O
his	O
friends	O
here	O
,	O
always	O
acceptable	O
wherever	O
he	O
went	O
,	O
always	O
cheerful	O
--	O
Mr.	PERS
Weston	PERS
need	O
not	O
spend	O
a	O
single	O
evening	O
in	O
the	O
year	O
alone	O
if	O
he	O
did	O
not	O
like	O
it	O
.	O
Oh	O
no	O
!	O
Mr.	PERS
Weston	PERS
certainly	O
would	O
never	O
marry	O
again	O
.	O
Some	O
people	O
even	O
talked	O
of	O
a	O
promise	O
to	O
his	O
wife	O
on	O
her	O
deathbed	O
,	O
and	O
others	O
of	O
the	O
son	O
and	O
the	O
uncle	O
not	O
letting	O
him	O
.	O
All	O
manner	O
of	O
solemn	O
nonsense	O
was	O
talked	O
on	O
the	O
subject	O
,	O
but	O
I	O
believed	O
none	O
of	O
it	O
.	O
``	O
Ever	O
since	O
the	O
day	O
--	O
about	O
four	O
years	O
ago	O
--	O
that	O
Miss	PERS
Taylor	PERS
and	O
I	O
met	O
with	O
him	O
in	O
Broadway	O
Lane	O
,	O
when	O
,	O
because	O
it	O
began	O
to	O
drizzle	O
,	O
he	O
darted	O
away	O
with	O
so	O
much	O
gallantry	O
,	O
and	O
borrowed	O
two	O
umbrellas	O
for	O
us	O
from	O
Farmer	PERS
Mitchell	PERS
's	O
,	O
I	O
made	O
up	O
my	O
mind	O
on	O
the	O
subject	O
.	O
I	O
planned	O
the	O
match	O
from	O
that	O
hour	O
;	O
and	O
when	O
such	O
success	O
has	O
blessed	O
me	O
in	O
this	O
instance	O
,	O
dear	O
papa	O
,	O
you	O
can	O
not	O
think	O
that	O
I	O
shall	O
leave	O
off	O
match-making	O
.	O
''	O
``	O
I	O
do	O
not	O
understand	O
what	O
you	O
mean	O
by	O
`	O
success	O
,	O
'	O
''	O
said	O
Mr.	PERS
Knightley	PERS
.	O
``	O
Success	O
supposes	O
endeavor	O
.	O
Your	O
time	O
has	O
been	O
properly	O
and	O
delicately	O
spent	O
,	O
if	O
you	O
have	O
been	O
endeavoring	O
for	O
the	O
last	O
four	O
years	O
to	O
bring	O
about	O
this	O
marriage	O
.	O
A	O
worthy	O
employment	O
for	O
a	O
young	O
lady	O
's	O
mind	O
!	O
But	O
if	O
,	O
which	O
I	O
rather	O
imagine	O
,	O
your	O
making	O
the	O
match	O
,	O
as	O
you	O
call	O
it	O
,	O
means	O
only	O
your	O
planning	O
it	O
,	O
your	O
saying	O
to	O
yourself	O
one	O
idle	O
day	O
,	O
`	O
I	O
think	O
it	O
would	O
be	O
a	O
very	O
good	O
thing	O
for	O
Miss	PERS
Taylor	PERS
if	O
Mr.	PERS
Weston	PERS
were	O
to	O
marry	O
her	O
,	O
'	O
and	O
saying	O
it	O
again	O
to	O
yourself	O
every	O
now	O
and	O
then	O
afterwards	O
,	O
why	O
do	O
you	O
talk	O
of	O
success	O
?	O
Where	O
is	O
your	O
merit	O
?	O
What	O
are	O
you	O
proud	O
of	O
?	O
You	O
made	O
a	O
lucky	O
guess	O
;	O
and	O
_	O
that	O
_	O
is	O
all	O
that	O
can	O
be	O
said	O
.	O
''	O
``	O
And	O
have	O
you	O
never	O
known	O
the	O
pleasure	O
and	O
triumph	O
of	O
a	O
lucky	O
guess	O
?	O
--	O
I	O
pity	O
you	O
.	O
--	O
I	O
thought	O
you	O
cleverer	O
--	O
for	O
,	O
depend	O
upon	O
it	O
a	O
lucky	O
guess	O
is	O
never	O
merely	O
luck	O
.	O
There	O
is	O
always	O
some	O
talent	O
in	O
it	O
.	O
And	O
as	O
to	O
my	O
poor	O
word	O
`	O
success	O
,	O
'	O
which	O
you	O
quarrel	O
with	O
,	O
I	O
do	O
not	O
know	O
that	O
I	O
am	O
so	O
entirely	O
without	O
any	O
claim	O
to	O
it	O
.	O
You	O
have	O
drawn	O
two	O
pretty	O
pictures	O
;	O
but	O
I	O
think	O
there	O
may	O
be	O
a	O
third	O
--	O
a	O
something	O
between	O
the	O
do-nothing	O
and	O
the	O
do-all	O
.	O
If	O
I	O
had	O
not	O
promoted	O
Mr.	PERS
Weston	PERS
's	O
visits	O
here	O
,	O
and	O
given	O
many	O
little	O
encouragements	O
,	O
and	O
smoothed	O
many	O
little	O
matters	O
,	O
it	O
might	O
not	O
have	O
come	O
to	O
any	O
thing	O
after	O
all	O
.	O
I	O
think	O
you	O
must	O
know	O
Hartfield	O
enough	O
to	O
comprehend	O
that	O
.	O
''	O
``	O
A	O
straightforward	O
,	O
open-hearted	O
man	O
like	O
Weston	PERS
,	O
and	O
a	O
rational	O
,	O
unaffected	O
woman	O
like	O
Miss	PERS
Taylor	PERS
,	O
may	O
be	O
safely	O
left	O
to	O
manage	O
their	O
own	O
concerns	O
.	O
You	O
are	O
more	O
likely	O
to	O
have	O
done	O
harm	O
to	O
yourself	O
,	O
than	O
good	O
to	O
them	O
,	O
by	O
interference	O
.	O
''	O
``	O
Emma	PERS
never	O
thinks	O
of	O
herself	O
,	O
if	O
she	O
can	O
do	O
good	O
to	O
others	O
,	O
''	O
rejoined	O
Mr.	PERS
Woodhouse	PERS
,	O
understanding	O
but	O
in	O
part	O
.	O
``	O
But	O
,	O
my	O
dear	O
,	O
pray	O
do	O
not	O
make	O
any	O
more	O
matches	O
;	O
they	O
are	O
silly	O
things	O
,	O
and	O
break	O
up	O
one	O
's	O
family	O
circle	O
grievously	O
.	O
''	O
``	O
Only	O
one	O
more	O
,	O
papa	O
;	O
only	O
for	O
Mr.	PERS
Elton	PERS
.	O
Poor	O
Mr.	PERS
Elton	PERS
!	O
You	O
like	O
Mr.	PERS
Elton	PERS
,	O
papa	O
,	O
--	O
I	O
must	O
look	O
about	O
for	O
a	O
wife	O
for	O
him	O
.	O
There	O
is	O
nobody	O
in	O
Highbury	O
who	O
deserves	O
him	O
--	O
and	O
he	O
has	O
been	O
here	O
a	O
whole	O
year	O
,	O
and	O
has	O
fitted	O
up	O
his	O
house	O
so	O
comfortably	O
,	O
that	O
it	O
would	O
be	O
a	O
shame	O
to	O
have	O
him	O
single	O
any	O
longer	O
--	O
and	O
I	O
thought	O
when	O
he	O
was	O
joining	O
their	O
hands	O
to-day	O
,	O
he	O
looked	O
so	O
very	O
much	O
as	O
if	O
he	O
would	O
like	O
to	O
have	O
the	O
same	O
kind	O
office	O
done	O
for	O
him	O
!	O
I	O
think	O
very	O
well	O
of	O
Mr.	PERS
Elton	PERS
,	O
and	O
this	O
is	O
the	O
only	O
way	O
I	O
have	O
of	O
doing	O
him	O
a	O
service	O
.	O
''	O
``	O
Mr.	PERS
Elton	PERS
is	O
a	O
very	O
pretty	O
young	O
man	O
,	O
to	O
be	O
sure	O
,	O
and	O
a	O
very	O
good	O
young	O
man	O
,	O
and	O
I	O
have	O
a	O
great	O
regard	O
for	O
him	O
.	O
But	O
if	O
you	O
want	O
to	O
shew	O
him	O
any	O
attention	O
,	O
my	O
dear	O
,	O
ask	O
him	O
to	O
come	O
and	O
dine	O
with	O
us	O
some	O
day	O
.	O
That	O
will	O
be	O
a	O
much	O
better	O
thing	O
.	O
I	O
dare	O
say	O
Mr.	PERS
Knightley	PERS
will	O
be	O
so	O
kind	O
as	O
to	O
meet	O
him	O
.	O
''	O
``	O
With	O
a	O
great	O
deal	O
of	O
pleasure	O
,	O
sir	O
,	O
at	O
any	O
time	O
,	O
''	O
said	O
Mr.	PERS
Knightley	PERS
,	O
laughing	O
,	O
``	O
and	O
I	O
agree	O
with	O
you	O
entirely	O
,	O
that	O
it	O
will	O
be	O
a	O
much	O
better	O
thing	O
.	O
Invite	O
him	O
to	O
dinner	O
,	O
Emma	PERS
,	O
and	O
help	O
him	O
to	O
the	O
best	O
of	O
the	O
fish	O
and	O
the	O
chicken	O
,	O
but	O
leave	O
him	O
to	O
chuse	O
his	O
own	O
wife	O
.	O
Depend	O
upon	O
it	O
,	O
a	O
man	O
of	O
six	O
or	O
seven-and-twenty	O
can	O
take	O
care	O
of	O
himself	O
.	O
''	O
